Id Przystanku;Kierunek;Czas potrzebny na dojazd;Wspolrzedna x;Wspolrzedna y;Numer przystanku;Numer linii
5782;undefined;1;22.468350000000;51.224241670000;17;078;
5592;undefined;1;22.476205560000;51.228169440000;18;078;
5762;undefined;1;22.482938890000;51.231536110000;19;078;
5752;undefined;1;22.490347220000;51.235016670000;20;078;
5742;undefined;2;22.497080560000;51.237822220000;21;078;
5732;undefined;1;22.501122220000;51.239786110000;22;078;
5722;undefined;2;22.508416670000;51.243152780000;23;078;
5711;undefined;2;22.515150000000;51.245677780000;24;078;
5451;undefined;1;22.516552780000;51.242311110000;25;078;
5443;undefined;2;22.520594440000;51.240627780000;26;078;
5431;undefined;1;22.525644440000;51.238663890000;27;078;
5713;undefined;1;22.514308330000;51.245958330000;2;079;
5723;undefined;2;22.506625056267;51.243391925956;3;079;
6111;undefined;2;22.505891670000;51.247080560000;4;079;
6121;undefined;1;22.501122220000;51.247080560000;5;079;
9091;undefined;2;22.483894440000;51.246800000000;6;079;
9101;undefined;2;22.475083330000;51.246519440000;7;079;
9111;undefined;1;22.472277780000;51.246800000000;8;079;
9121;undefined;1;22.464121000000;51.246598000000;9;079;
9131;undefined;1;22.457855560000;51.245116670000;10;079;
9081;undefined;1;22.451945543289;51.242635807004;11;079;
9141;undefined;1;22.445958330000;51.240908330000;12;079;
9151;undefined;1;22.435858330000;51.240347220000;13;079;
9161;undefined;1;22.429011110000;51.238663890000;14;079;
9172;undefined;2;22.418069440000;51.243433330000;15;079;
9182;undefined;1;22.418157000000;51.248221000000;16;079;
9192;undefined;2;22.431536110000;51.249325000000;17;079;
9202;undefined;1;22.442591670000;51.251683330000;18;079;
9212;undefined;2;22.452805560000;51.254769440000;19;079;
6362;undefined;2;22.466666670000;51.255330560000;20;079;
6352;undefined;2;22.478169440000;51.254488890000;21;079;
6342;undefined;1;22.483894440000;51.255050000000;22;079;
6332;undefined;1;22.493152780000;51.255050000000;23;079;
6322;undefined;2;22.501683330000;51.252525000000;24;079;
5701;undefined;27;22.518911110000;51.248202780000;25;079;
